time,delta_D,curvat_trans,u,ax,ay,az
1.056999999999998181e+02,3.228391470906151750e-01,1.779104322645299902e-03,5.635400837291982157e+01,-8.266644451468351917e+00,5.650033713169368532e+00,0.000000000000000000e+00
1.057500000000000000e+02,3.263098449922455790e-01,2.007767529390400152e-03,5.593642264603828096e+01,-8.398993403989893025e+00,6.282070450473754342e+00,0.000000000000000000e+00
1.058000000000001819e+02,3.202823316192859870e-01,2.227750387838900014e-03,5.551440337440769213e+01,-8.501695593593908029e+00,6.865590264948257193e+00,0.000000000000000000e+00
1.058499999999999091e+02,3.105376138526412810e-01,2.423024258491700018e-03,5.508462238562613322e+01,-8.701508468161895493e+00,7.352220363338767051e+00,0.000000000000000000e+00
1.059000000000000909e+02,3.027465309621902856e-01,2.609767668801200001e-03,5.464491765853870930e+01,-8.869805889850233882e+00,7.792941181089393154e+00,0.000000000000000000e+00
1.059499999999998181e+02,2.957612287221608183e-01,2.787817071679599915e-03,5.419848176193446676e+01,-8.960470059506947749e+00,8.189144138287351993e+00,0.000000000000000000e+00
1.060000000000000000e+02,2.986627792238052970e-01,2.943886618384300088e-03,5.374812744639832118e+01,-9.076235425926563849e+00,8.504479840808331303e+00,0.000000000000000000e+00
1.060500000000001819e+02,2.991652156087641901e-01,3.074346293023999966e-03,5.329033361895539400e+01,-9.212037953965328541e+00,8.730712009881505864e+00,0.000000000000000000e+00
1.060999999999999091e+02,3.065766784877886897e-01,3.228769372430299964e-03,5.283251782887213466e+01,-9.099612602214078194e+00,9.012383036750211573e+00,0.000000000000000000e+00
1.061500000000000909e+02,3.074380123491257111e-01,3.349697496286500181e-03,5.237661336506808141e+01,-9.162886813197093971e+00,9.189257391089929783e+00,0.000000000000000000e+00
1.061999999999998181e+02,3.197167541136775037e-01,3.452345327448899919e-03,5.191709702186155084e+01,-9.232928467873115608e+00,9.305399683301560643e+00,0.000000000000000000e+00
1.062500000000000000e+02,3.229183357863896764e-01,3.535993136386500046e-03,5.145241887575831186e+01,-9.343068914461408525e+00,9.361016408879898165e+00,0.000000000000000000e+00
1.063000000000001819e+02,3.322439581197318970e-01,3.616032663591099965e-03,5.098465283493813871e+01,-9.366215035776157549e+00,9.399641232988470207e+00,0.000000000000000000e+00
1.063499999999999091e+02,3.359220381853982862e-01,3.678893476021600096e-03,5.051496595804042755e+01,-9.429189125649939385e+00,9.387659785927489509e+00,0.000000000000000000e+00
1.064000000000000909e+02,3.404322260382982024e-01,3.725985460542400023e-03,5.004155516341403143e+01,-9.513182619476475921e+00,9.330453478974654047e+00,0.000000000000000000e+00
1.064499999999998181e+02,3.479848792286326931e-01,3.763468962849500065e-03,4.956388210846444053e+01,-9.590349265959380531e+00,9.245256599568268285e+00,0.000000000000000000e+00
1.065000000000000000e+02,3.491637583851073257e-01,3.789548888204299828e-03,4.908234887589428297e+01,-9.672737819938275194e+00,9.129314957714901979e+00,0.000000000000000000e+00
1.065500000000001819e+02,3.610610645992177736e-01,3.804084325093899828e-03,4.859661313690828166e+01,-9.756124105063795682e+00,8.983842739810979694e+00,0.000000000000000000e+00
1.065999999999999091e+02,3.582472278683495048e-01,3.812223921551699968e-03,4.810670141500671804e+01,-9.837821287966223238e+00,8.822457208084545144e+00,0.000000000000000000e+00
1.066500000000000909e+02,3.721069783797821828e-01,3.812427489897100060e-03,4.761310136881284905e+01,-9.906686591048098123e+00,8.642801415269213194e+00,0.000000000000000000e+00
1.066999999999998181e+02,3.648427602081448784e-01,3.807539553969399842e-03,4.711557985026800566e+01,-9.989508852159936225e+00,8.452272774548495349e+00,0.000000000000000000e+00
1.067500000000000000e+02,3.786165463322713753e-01,3.806770920255199853e-03,4.661494305349785350e+01,-1.004029882720730349e+01,8.271933971259160856e+00,0.000000000000000000e+00
1.068000000000001819e+02,3.705490624661690879e-01,3.804815447229899835e-03,4.611125412611642815e+01,-1.010610094504693635e+01,8.089980310788483564e+00,0.000000000000000000e+00
1.068499999999999091e+02,3.873198787007268162e-01,3.810484452402900131e-03,4.560458328844247688e+01,-1.016747519416643364e+01,7.924961797894545690e+00,0.000000000000000000e+00
1.069000000000000909e+02,3.857224427157839863e-01,3.829374265419900007e-03,4.509397832784714666e+01,-1.024795177676444347e+01,7.786905745340740204e+00,0.000000000000000000e+00
1.069499999999998181e+02,4.077026291012491033e-01,3.873546950692900118e-03,4.458073768283461646e+01,-1.028338340261132622e+01,7.698450566368266301e+00,0.000000000000000000e+00
1.070000000000000000e+02,4.154637538958469989e-01,3.920021035012899793e-03,4.406391518102808647e+01,-1.041974002146621281e+01,7.611225036819980971e+00,0.000000000000000000e+00
1.070500000000001819e+02,4.416202911468413150e-01,3.990976001748599775e-03,4.353980903354229071e+01,-1.051878953413936912e+01,7.565752954128841523e+00,0.000000000000000000e+00
1.070999999999999091e+02,4.500452484692661903e-01,4.114212199023099988e-03,4.301336653875469551e+01,-1.052201177011575162e+01,7.611908469861987214e+00,0.000000000000000000e+00
1.071500000000000909e+02,4.658985655092794942e-01,4.286670433811199873e-03,4.248974333607476694e+01,-1.039799077322312648e+01,7.739061732295838603e+00,0.000000000000000000e+00
1.071999999999998181e+02,4.577564187843147780e-01,4.503664746038900032e-03,4.197567219684383844e+01,-1.016417577992981158e+01,7.935263878839093898e+00,0.000000000000000000e+00
1.072500000000000000e+02,4.449659793096309990e-01,4.727991643836900425e-03,4.147234160465512076e+01,-9.942970311817116880e+00,8.131933426497548467e+00,0.000000000000000000e+00
1.073000000000001819e+02,4.337341477213140783e-01,4.977252724922399604e-03,4.098297045627928270e+01,-9.672121764137436628e+00,8.359812925907743164e+00,0.000000000000000000e+00
1.073499999999999091e+02,4.333342280889959097e-01,5.186627521141099970e-03,4.050093345038060733e+01,-9.624148757761574302e+00,8.507757954285109392e+00,0.000000000000000000e+00
1.074000000000000909e+02,4.414545298381774008e-01,5.391752726482300188e-03,4.001968769555213612e+01,-9.634437677434783964e+00,8.635298547137685077e+00,0.000000000000000000e+00
1.074499999999998181e+02,4.563362388434861194e-01,5.608362710621799668e-03,3.953792097763462721e+01,-9.612100651135804696e+00,8.767257277232722856e+00,0.000000000000000000e+00
1.075000000000000000e+02,4.738256700597540116e-01,5.840777492899899836e-03,3.905967595205363097e+01,-9.518078311104849476e+00,8.911030575684556254e+00,0.000000000000000000e+00
1.075500000000001819e+02,4.951545709221342739e-01,6.065971677362900008e-03,3.858571895562329246e+01,-9.433592082684624458e+00,9.031368684240895561e+00,0.000000000000000000e+00
1.075999999999999091e+02,5.158772377007068144e-01,6.282365682850400181e-03,3.811612345052100181e+01,-9.360249936014877647e+00,9.127265040094723503e+00,0.000000000000000000e+00
1.076500000000000909e+02,5.409320666857356796e-01,6.486473748272599676e-03,3.764904947090249721e+01,-9.314137778777725529e+00,9.194258221368990291e+00,0.000000000000000000e+00
1.076999999999998181e+02,5.625249767632062303e-01,6.693697642808200086e-03,3.718539115571425668e+01,-9.241795253386145603e+00,9.255732607901544284e+00,0.000000000000000000e+00
1.077500000000000000e+02,5.859491841558031044e-01,6.894867060374799614e-03,3.672445172644795974e+01,-9.179596948481583141e+00,9.299006226298100586e+00,0.000000000000000000e+00
1.078000000000001819e+02,6.043965267341677716e-01,7.103649066050999814e-03,3.626804263242817683e+01,-9.083275385059605966e+00,9.343933381707644870e+00,0.000000000000000000e+00
1.078499999999999091e+02,6.230751044077575962e-01,7.314083744368100014e-03,3.581591128079175235e+01,-8.984688759572373229e+00,9.382356694947860731e+00,0.000000000000000000e+00
1.079000000000000909e+02,6.368101376268640035e-01,7.530636782740800401e-03,3.536961676946211242e+01,-8.874380044446592564e+00,9.420900343295361523e+00,0.000000000000000000e+00
1.079499999999998181e+02,6.512441935919138780e-01,7.755707465760399572e-03,3.492841274945118357e+01,-8.759336181376900399e+00,9.461916707350315647e+00,0.000000000000000000e+00
1.080000000000000000e+02,6.622386163572299145e-01,7.996963301611599573e-03,3.449384638140104187e+01,-8.618551000235388670e+00,9.514990364479029239e+00,0.000000000000000000e+00
1.080500000000001819e+02,6.752453927406736334e-01,8.253644376140000308e-03,3.406658209930126446e+01,-8.463841857227153653e+00,9.578618546598228534e+00,0.000000000000000000e+00
1.080999999999999091e+02,6.859864879752716194e-01,8.538152399275399443e-03,3.364862025857464545e+01,-8.260902993613761680e+00,9.667149262598119464e+00,0.000000000000000000e+00
1.081500000000000909e+02,6.995736576062943080e-01,8.831335214117599572e-03,3.323999934095558473e+01,-8.079646369173980602e+00,9.757720695944412270e+00,0.000000000000000000e+00
1.081999999999998181e+02,7.114074255782151246e-01,9.147930178706300056e-03,3.284097496222514678e+01,-7.880293951893437843e+00,9.866313810088511715e+00,0.000000000000000000e+00
1.082500000000000000e+02,7.248153643260145662e-01,9.498104734058199911e-03,3.245293980062062644e+01,-7.620330738018338934e+00,1.000334028478087589e+01,0.000000000000000000e+00
1.083000000000001819e+02,7.348822821451771459e-01,9.872879113458899597e-03,3.207939825396807265e+01,-7.320347568707110675e+00,1.016005937087650857e+01,0.000000000000000000e+00
1.083499999999999091e+02,7.456378215651688901e-01,1.028487741662519918e-02,3.172180175018100812e+01,-6.954714269152643347e+00,1.034939143176281817e+01,0.000000000000000000e+00
1.084000000000000909e+02,7.544032171404893017e-01,1.074844598095549969e-02,3.138513554214035750e+01,-6.520205057643646107e+00,1.058750662943175591e+01,0.000000000000000000e+00
1.084499999999998181e+02,7.653065582881761753e-01,1.119791509732450015e-02,3.106913115015871441e+01,-6.108408751706845941e+00,1.080924565916681601e+01,0.000000000000000000e+00
1.085000000000000000e+02,7.811764511986821757e-01,1.163359900011140015e-02,3.077356819169106927e+01,-5.723140230659715222e+00,1.101716366435226568e+01,0.000000000000000000e+00
1.085500000000001819e+02,7.916978400954448603e-01,1.208512755904860014e-02,3.049802739148425701e+01,-5.246083334661586051e+00,1.124073576607271541e+01,0.000000000000000000e+00
1.085999999999999091e+02,8.134936874769552739e-01,1.252717046858180076e-02,3.024893848232001048e+01,-4.742381527444535116e+00,1.146233942334015588e+01,0.000000000000000000e+00
1.086500000000000909e+02,8.279495581530323944e-01,1.294677683527590065e-02,3.002324915663833949e+01,-4.225657349460764323e+00,1.167016624833899918e+01,0.000000000000000000e+00
1.086999999999998181e+02,8.670200289629930168e-01,1.334104254325380046e-02,2.982570747645570108e+01,-3.719880256559508158e+00,1.186782892327355654e+01,0.000000000000000000e+00
1.087500000000000000e+02,9.065505858142968165e-01,1.366360241399190018e-02,2.964855147728092533e+01,-3.322584034409040932e+00,1.201080667397953938e+01,0.000000000000000000e+00
1.088000000000001819e+02,9.701455612074252333e-01,1.392768296354389944e-02,2.949117290338449138e+01,-3.023314977669028014e+00,1.211331366505042340e+01,0.000000000000000000e+00
1.088499999999999091e+02,1.028603688325719689e+00,1.413344586798719917e-02,2.934317202977149108e+01,-2.874199691523346534e+00,1.216920422084925946e+01,0.000000000000000000e+00
1.089000000000000909e+02,1.092846165395437774e+00,1.432393769586359951e-02,2.920419843778526570e+01,-2.690801220614428946e+00,1.221667455810488079e+01,0.000000000000000000e+00
1.089499999999998181e+02,1.166137099202712024e+00,1.445381950318029921e-02,2.907117402426971964e+01,-2.706870475281574873e+00,1.221540213849766054e+01,0.000000000000000000e+00
1.090000000000000000e+02,1.223801857953894290e+00,1.457504768084169969e-02,2.893394207768562509e+01,-2.728070204906005713e+00,1.220183645267069927e+01,0.000000000000000000e+00
1.090500000000001819e+02,1.302506857593477063e+00,1.466793347207639986e-02,2.879868275749224793e+01,-2.826595132266565891e+00,1.216505786194272609e+01,0.000000000000000000e+00
1.090999999999999091e+02,1.345090453923929230e+00,1.476717508021749975e-02,2.865256589693382949e+01,-2.912096221418281949e+00,1.212340082162901211e+01,0.000000000000000000e+00
1.091500000000000909e+02,1.375751278343869677e+00,1.496900085073019949e-02,2.851732412859614385e+01,-2.440841313505295762e+00,1.217335695263806805e+01,0.000000000000000000e+00
1.091999999999998181e+02,1.454039196677002321e+00,1.500834792586430017e-02,2.839546906010549066e+01,-2.613825544792281352e+00,1.210127090200729150e+01,0.000000000000000000e+00
1.092500000000000000e+02,1.494570940108568502e+00,1.506492711380660009e-02,2.825806518289805425e+01,-2.797214435752538364e+00,1.202961920337055801e+01,0.000000000000000000e+00
1.093000000000001819e+02,1.511993808462082312e+00,1.521520741762719987e-02,2.812262012442292658e+01,-2.571690364495216041e+00,1.203343006173009044e+01,0.000000000000000000e+00
1.093499999999999091e+02,1.528223134255938698e+00,1.535855191952449975e-02,2.800160215936741182e+01,-2.298047399716810268e+00,1.204248272780971440e+01,0.000000000000000000e+00
1.094000000000000909e+02,1.545244246507583519e+00,1.544490127690320048e-02,2.788821179137313777e+01,-2.289373313165532942e+00,1.201230837051572919e+01,0.000000000000000000e+00
1.094499999999998181e+02,1.553745100224811271e+00,1.551337440833649994e-02,2.776836399012719525e+01,-2.486305480693637104e+00,1.196208436571339639e+01,0.000000000000000000e+00
1.095000000000000000e+02,1.555044427914931582e+00,1.564219189772919974e-02,2.764234711121544308e+01,-2.507240853132722158e+00,1.195218872133520804e+01,0.000000000000000000e+00
1.095500000000001819e+02,1.551020973646431100e+00,1.581694101420769855e-02,2.752082251124643975e+01,-2.354962481032485400e+00,1.197968266362446776e+01,0.000000000000000000e+00
1.095999999999999091e+02,1.553265365926978170e+00,1.597168999240520040e-02,2.740432179237014054e+01,-2.322147519777680191e+00,1.199468891978716023e+01,0.000000000000000000e+00
1.096500000000000909e+02,1.554399370511359013e+00,1.612118443631519946e-02,2.728733472259965609e+01,-2.367858732503600461e+00,1.200381194622774039e+01,0.000000000000000000e+00
1.096999999999998181e+02,1.557080552470008428e+00,1.628546188301140119e-02,2.716790816058282232e+01,-2.397285457384745300e+00,1.202022179643837774e+01,0.000000000000000000e+00
1.097500000000000000e+02,1.556165465951285132e+00,1.646595943967819886e-02,2.704859060049207997e+01,-2.372239846034991828e+00,1.204692821469061137e+01,0.000000000000000000e+00
1.098000000000001819e+02,1.560167907284552014e+00,1.664734469698719854e-02,2.693077021501967039e+01,-2.341972697347489252e+00,1.207375949781476798e+01,0.000000000000000000e+00
1.098499999999999091e+02,1.559882458314076903e+00,1.682837887616450007e-02,2.681438945850895550e+01,-2.302420713487944415e+00,1.209979763595709557e+01,0.000000000000000000e+00
1.099000000000000909e+02,1.565952142835931094e+00,1.701866149956119886e-02,2.670174034606321456e+01,-2.187783315824399999e+00,1.213401526842136313e+01,0.000000000000000000e+00
1.099499999999998181e+02,1.566819697909788811e+00,1.722945763423629900e-02,2.659834402423613042e+01,-1.891977205788393901e+00,1.218935721170883824e+01,0.000000000000000000e+00
1.100000000000000000e+02,1.578559487432541264e+00,1.738407827729299832e-02,2.651115682178330957e+01,-1.657560767854395101e+00,1.221825054045643633e+01,0.000000000000000000e+00
1.100500000000001819e+02,1.587906529399223388e+00,1.749282459647619886e-02,2.643171586913906523e+01,-1.509350887613493786e+00,1.222111007389747961e+01,0.000000000000000000e+00
1.100999999999999091e+02,1.596546276222154948e+00,1.757929306868959846e-02,2.636108470194880482e+01,-1.315070424890555145e+00,1.221597005817590365e+01,0.000000000000000000e+00
1.101500000000000909e+02,1.608103670448167710e+00,1.763752627729269981e-02,2.630034267114197988e+01,-1.113496312431814239e+00,1.220001846044054439e+01,0.000000000000000000e+00
1.101999999999998181e+02,1.610838914553526013e+00,1.766702513537540126e-02,2.625027155699126524e+01,-8.809728821600020243e-01,1.217393638286746160e+01,0.000000000000000000e+00
1.102500000000000000e+02,1.624340925996313301e+00,1.766329834513579930e-02,2.621217726039844109e+01,-6.617750152003621933e-01,1.213606788182156038e+01,0.000000000000000000e+00
1.103000000000001819e+02,1.620401890965572189e+00,1.763265166617549937e-02,2.618380868909925852e+01,-4.668145051893615727e-01,1.208880205523505147e+01,0.000000000000000000e+00
1.103499999999999091e+02,1.628959177685777693e+00,1.757806903031830167e-02,2.616516783423245585e+01,-3.092831035199760104e-01,1.203422744425603419e+01,0.000000000000000000e+00
1.104000000000000909e+02,1.616047553041559226e+00,1.751312721593669894e-02,2.615244771260417167e+01,-1.890134698103616007e-01,1.197811248999263256e+01,0.000000000000000000e+00
1.104499999999998181e+02,1.613611263817536834e+00,1.743977976927680099e-02,2.614671099875630844e+01,-6.969084008523319940e-02,1.192271409031219243e+01,0.000000000000000000e+00
1.105000000000000000e+02,1.591518877082463090e+00,1.737122285121089904e-02,2.614443498824232748e+01,-5.429343944137399874e-03,1.187377767974054876e+01,0.000000000000000000e+00
1.105500000000001819e+02,1.578884615502647693e+00,1.730710816677660108e-02,2.614677745514811846e+01,7.432951828371929526e-02,1.183207322974586084e+01,0.000000000000000000e+00
1.105999999999999091e+02,1.549246979919056910e+00,1.725378799618990100e-02,2.615206583011896768e+01,1.535081555879619919e-01,1.180039266521151120e+01,0.000000000000000000e+00
1.106500000000000909e+02,1.528618735674519113e+00,1.720483920638789938e-02,2.616270451070246494e+01,2.564088986882607779e-01,1.177649062018864967e+01,0.000000000000000000e+00
1.106999999999998181e+02,1.495879360495572241e+00,1.715945247411010052e-02,2.617825009453006757e+01,3.786027431227960149e-01,1.175938613076358585e+01,0.000000000000000000e+00
1.107500000000000000e+02,1.470660689047277980e+00,1.710724903909479830e-02,2.620112032049951623e+01,5.288950963692977680e-01,1.174410432940159232e+01,0.000000000000000000e+00
1.108000000000001819e+02,1.440939423278386755e+00,1.704639256481550041e-02,2.623143985796553679e+01,6.915089327811663189e-01,1.172942561678845408e+01,0.000000000000000000e+00
1.108499999999999091e+02,1.416478844487009781e+00,1.696836614002819946e-02,2.627055144611412985e+01,8.695309182868118381e-01,1.171057999442973774e+01,0.000000000000000000e+00
1.109000000000000909e+02,1.393483462723197119e+00,1.687308858501369857e-02,2.631836476291660887e+01,1.044856556855679575e+00,1.168725151034497678e+01,0.000000000000000000e+00
1.109499999999998181e+02,1.373974008763153121e+00,1.675838907236179912e-02,2.637493527391610471e+01,1.215221509725241900e+00,1.165775903017787130e+01,0.000000000000000000e+00
1.110000000000000000e+02,1.357666025096099682e+00,1.663112061097200139e-02,2.643928402028140923e+01,1.351610456138094829e+00,1.162574769508949579e+01,0.000000000000000000e+00
1.110500000000001819e+02,1.344264890712070004e+00,1.649364726778849988e-02,2.650967871727561942e+01,1.459521440338324094e+00,1.159112611837294793e+01,0.000000000000000000e+00
1.110999999999999091e+02,1.331296579120833989e+00,1.634674947252530083e-02,2.658497108434618994e+01,1.551381571294941919e+00,1.155323989649991923e+01,0.000000000000000000e+00
1.111500000000000909e+02,1.322208109599045667e+00,1.619388439297969953e-02,2.666453178048552175e+01,1.624815047094553710e+00,1.151380735237032837e+01,0.000000000000000000e+00
1.111999999999998181e+02,1.309723617866624501e+00,1.603790346198430070e-02,2.674723522479777671e+01,1.683471979720620570e+00,1.147375016452802932e+01,0.000000000000000000e+00
1.112500000000000000e+02,1.302284210452847812e+00,1.588129376061849993e-02,2.683263891207343832e+01,1.725120672652162623e+00,1.143438080982204319e+01,0.000000000000000000e+00
1.113000000000001819e+02,1.288596441223795130e+00,1.572854033147439920e-02,2.691944450011158452e+01,1.748207231039589971e+00,1.139778886394740454e+01,0.000000000000000000e+00
1.113499999999999091e+02,1.280397126678133102e+00,1.557974613652689938e-02,2.700736174395124678e+01,1.761529294146066293e+00,1.136382925937837918e+01,0.000000000000000000e+00
1.114000000000000909e+02,1.264812059079571949e+00,1.543607925024319955e-02,2.709568034612437870e+01,1.774961849653917900e+00,1.133279727443926177e+01,0.000000000000000000e+00
1.114499999999998181e+02,1.253188749093139709e+00,1.527740088108549971e-02,2.718727777594157047e+01,1.917501502098003963e+00,1.129226141965890484e+01,0.000000000000000000e+00
1.115000000000000000e+02,1.234826505293729504e+00,1.510747621182629945e-02,2.728788824669576485e+01,2.107872952464681315e+00,1.124946256193575955e+01,0.000000000000000000e+00
1.115500000000001819e+02,1.222148821582300871e+00,1.494139695711880003e-02,2.739764762513002339e+01,2.272009024824992451e+00,1.121547716459077115e+01,0.000000000000000000e+00
1.115999999999999091e+02,1.206552948064895991e+00,1.478352861750369986e-02,2.751437395617713122e+01,2.394661835677968753e+00,1.119173395000822957e+01,0.000000000000000000e+00
1.116500000000000909e+02,1.195186851956555163e+00,1.463053139439680038e-02,2.763666169928883676e+01,2.489998641196500273e+00,1.117458144346468352e+01,0.000000000000000000e+00
1.116999999999998181e+02,1.182199689506700402e+00,1.448072598013240044e-02,2.776308324024100926e+01,2.566237843626066883e+00,1.116158127109451037e+01,0.000000000000000000e+00
1.117500000000000000e+02,1.172151754376987931e+00,1.432875240653459954e-02,2.789329702726460880e+01,2.640480234191577402e+00,1.114828548035064060e+01,0.000000000000000000e+00
1.118000000000001819e+02,1.160642996793604498e+00,1.417785231576059943e-02,2.802682034622771923e+01,2.693407081134556957e+00,1.113674068896561664e+01,0.000000000000000000e+00
1.118499999999999091e+02,1.152357633388509051e+00,1.403063086326669998e-02,2.816229771805465631e+01,2.722776756477844451e+00,1.112790397615553140e+01,0.000000000000000000e+00
1.119000000000000909e+02,1.141594472720915521e+00,1.388075232869249998e-02,2.829916274672611465e+01,2.754093980059001190e+00,1.111629795373514362e+01,0.000000000000000000e+00
1.119499999999998181e+02,1.133867536925606601e+00,1.372775143301470033e-02,2.843777401312496167e+01,2.787678472927341389e+00,1.110172855213975929e+01,0.000000000000000000e+00
1.120000000000000000e+02,1.122502627918019025e+00,1.357693642848560069e-02,2.857771914227984311e+01,2.799895444752095841e+00,1.108809433001100331e+01,0.000000000000000000e+00
1.120500000000001819e+02,1.115503692280320758e+00,1.343227573440989968e-02,2.871744707147268016e+01,2.787008583147568164e+00,1.107748720087724870e+01,0.000000000000000000e+00
1.120999999999999091e+02,1.103313702682870323e+00,1.328352602785090077e-02,2.885676710394023914e+01,2.791602416312351842e+00,1.106136491139410083e+01,0.000000000000000000e+00
1.121500000000000909e+02,1.095157225091468289e+00,1.313038105767530030e-02,2.899694200531269317e+01,2.813425162518716327e+00,1.104032173943156003e+01,0.000000000000000000e+00
1.121999999999998181e+02,1.080817638711489836e+00,1.297527719019070033e-02,2.913837925997338729e+01,2.848601289716071516e+00,1.101659611501314728e+01,0.000000000000000000e+00
1.122500000000000000e+02,1.071203311203153152e+00,1.282248388979679958e-02,2.928165327100631998e+01,2.873561779971665064e+00,1.099419282330600467e+01,0.000000000000000000e+00
1.123000000000001819e+02,1.055637880311518728e+00,1.267237102204019951e-02,2.942582209615390099e+01,2.897667014738207758e+00,1.097274002466457254e+01,0.000000000000000000e+00
1.123499999999999091e+02,1.044670109393154300e+00,1.252062623246429952e-02,2.957164639795263028e+01,2.932672709777973008e+00,1.094906565817043997e+01,0.000000000000000000e+00
1.124000000000000909e+02,1.027711719657498302e+00,1.236815523230719999e-02,2.971930592843997587e+01,2.977809230245623162e+00,1.092401411466986083e+01,0.000000000000000000e+00
1.124499999999998181e+02,1.015179347044658398e+00,1.221448416461740072e-02,2.986958783370988257e+01,3.030659972310076000e+00,1.089766844355527553e+01,0.000000000000000000e+00
1.125000000000000000e+02,9.970826102299675808e-01,1.205984398829780015e-02,3.002249963993412862e+01,3.089043507597994509e+00,1.087014622341257564e+01,0.000000000000000000e+00
1.125500000000001819e+02,9.831592013260608276e-01,1.190342314067029984e-02,3.017861632427076657e+01,3.153048937682978892e+00,1.084102933218849074e+01,0.000000000000000000e+00
1.125999999999999091e+02,9.644681401939360077e-01,1.174544842820559980e-02,3.033788212160308717e+01,3.220303895620968859e+00,1.081035911865920340e+01,0.000000000000000000e+00
1.126500000000000909e+02,9.497965962871312007e-01,1.158486776060069917e-02,3.050076968309663172e+01,3.293151638448972740e+00,1.077736715845225923e+01,0.000000000000000000e+00
1.126999999999998181e+02,9.311375755726527537e-01,1.142423346900590074e-02,3.066710144449469055e+01,3.358726672566782590e+00,1.074416154299854753e+01,0.000000000000000000e+00
1.127500000000000000e+02,9.165579441269583461e-01,1.126224398710949995e-02,3.083667199007540916e+01,3.422876410547853077e+00,1.070927163001271154e+01,0.000000000000000000e+00
1.128000000000001819e+02,8.983384164904666402e-01,1.109675164755460040e-02,3.100950411047885069e+01,3.493008618465566872e+00,1.067051815037281060e+01,0.000000000000000000e+00
1.128499999999999091e+02,8.837169024726594380e-01,1.092784231714030024e-02,3.118610840903356518e+01,3.569921122416964021e+00,1.062812829479724996e+01,0.000000000000000000e+00
1.129000000000000909e+02,8.654379425581224528e-01,1.075650228676400082e-02,3.136651349070174888e+01,3.647205386223447920e+00,1.058287263999269179e+01,0.000000000000000000e+00
1.129499999999998181e+02,8.502579894838813157e-01,1.058148160899700062e-02,3.155087219809508170e+01,3.725939145910881489e+00,1.053341561459458475e+01,0.000000000000000000e+00
1.130000000000000000e+02,8.310954445645851729e-01,1.040470740242039997e-02,3.173908019778583167e+01,3.803182365046097413e+00,1.048138189500128448e+01,0.000000000000000000e+00
1.130500000000001819e+02,8.159270622775506299e-01,1.022695523522969968e-02,3.193115692998290456e+01,3.877974678531947994e+00,1.042739111048206979e+01,0.000000000000000000e+00
1.130999999999999091e+02,7.989162330322399086e-01,1.005199026684469935e-02,3.212645288750824335e+01,3.931534763287535039e+00,1.037474937236289030e+01,0.000000000000000000e+00
1.131500000000000909e+02,7.864374041621489120e-01,9.877383999396799688e-03,3.232427386468306452e+01,3.980079653518663996e+00,1.032047041614543836e+01,0.000000000000000000e+00
1.131999999999998181e+02,7.717717864506989933e-01,9.701162518285399994e-03,3.252446293561575175e+01,4.028681143991565072e+00,1.026228444487166591e+01,0.000000000000000000e+00
1.132500000000000000e+02,7.614832689515280695e-01,9.524787405413799590e-03,3.272716435658902157e+01,4.077865837810025873e+00,1.020168820388427555e+01,0.000000000000000000e+00
1.133000000000001819e+02,7.481956732145014222e-01,9.349478634209800604e-03,3.293220381401196306e+01,4.124083849355255182e+00,1.013979051237983597e+01,0.000000000000000000e+00
1.133499999999999091e+02,7.396827200101616651e-01,9.177345063434299427e-03,3.313951104311371409e+01,4.165832142878042710e+00,1.007880990065184434e+01,0.000000000000000000e+00
1.134000000000000909e+02,7.275190180229632597e-01,9.008841180318600400e-03,3.334869094634407105e+01,4.201558950893421240e+00,1.001904927824727842e+01,0.000000000000000000e+00
1.134499999999998181e+02,7.205519617921439801e-01,8.844376139399000303e-03,3.355974042178816319e+01,4.238301030767726907e+00,9.961033260282105672e+00,0.000000000000000000e+00
1.135000000000000000e+02,7.093452617100879376e-01,8.685120181892500360e-03,3.377242213129190418e+01,4.268848391702674938e+00,9.906043949736039522e+00,0.000000000000000000e+00
1.135500000000001819e+02,7.037336174597437211e-01,8.532963356036199834e-03,3.398652267264154858e+01,4.292430248248493285e+00,9.856287084738175608e+00,0.000000000000000000e+00
1.135999999999999091e+02,6.934179876289446876e-01,8.386646272063999139e-03,3.420157386901504282e+01,4.309711291841695768e+00,9.810259811048499756e+00,0.000000000000000000e+00
1.136500000000000909e+02,6.887928204710690450e-01,8.247051066259900379e-03,3.441743357633455958e+01,4.322291769042945653e+00,9.769124617179960168e+00,0.000000000000000000e+00
1.136999999999998181e+02,6.794193242376124209e-01,8.112737008714300188e-03,3.463374866748360148e+01,4.330720238690354051e+00,9.731200026744524223e+00,0.000000000000000000e+00
1.137500000000000000e+02,6.756209707801250630e-01,7.980207993499100275e-03,3.485082392360303061e+01,4.363054567695632713e+00,9.692600451398051931e+00,0.000000000000000000e+00
1.138000000000001819e+02,6.663865995717472845e-01,7.849559211743699708e-03,3.507029737633607880e+01,4.414114517538812343e+00,9.654375063977276739e+00,0.000000000000000000e+00
1.138499999999999091e+02,6.630878842401243256e-01,7.729576318566199616e-03,3.529189087733994512e+01,4.444372613186540200e+00,9.627323049259750576e+00,0.000000000000000000e+00
1.139000000000000909e+02,6.554704568294513756e-01,7.617868341304800256e-03,3.551439832071376657e+01,4.453965884826886601e+00,9.608207756721043324e+00,0.000000000000000000e+00
